air={time=31/08/2023 21:56:00, station=1, temperature=26.4, moisture=98.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=193, pm25=1.4, pm10=5.9, co=2, nox=0, so2=0}, water={time=31/08/2023 21:56:00, station=2, ph=8.5, DO=3.8, temperature=27.7, salinity=116.2}, earth={time=31/08/2023 21:56:00, station=3, temperature=28.7, moisture=27.2, ph=10.9, salinity=7.5, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=11/08/2023 23:08:00, station=3, temperature=27.6, moisture=93.8, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=80, pm25=0.5, pm10=0.5, co=2, nox=0, so2=0}, water={time=11/08/2023 23:08:00, station=2, ph=8.3, DO=3.6, temperature=30.3, salinity=114.0}, earth={time=11/08/2023 23:08:00, station=3, temperature=19.7, moisture=27.9, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=11/08/2023 15:25:00, station=3, temperature=34.0, moisture=66.6, light=434, total_rainfall=3176.4, rainfall=0, wind_direction=122, pm25=0.7, pm10=1.3, co=6, nox=0, so2=0}, water={time=11/08/2023 15:25:00, station=2, ph=8.3, DO=3.3, temperature=32.2, salinity=115.0}, earth={time=11/08/2023 15:25:00, station=3, temperature=19.9, moisture=29.2, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=11/08/2023 11:28:00, station=3, temperature=37.5, moisture=61.0, light=960, total_rainfall=3176.4, rainfall=0, wind_direction=79, pm25=0.8, pm10=1.6, co=6, nox=0, so2=0}, water={time=11/08/2023 11:28:00, station=2, ph=8.3, DO=3.4, temperature=30.0, salinity=113.1}, earth={time=11/08/2023 11:28:00, station=3, temperature=20.1, moisture=28.8, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=11/08/2023 04:28:00, station=3, temperature=26.2, moisture=97.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=103, pm25=3.5, pm10=10.3, co=2, nox=0, so2=0}, water={time=11/08/2023 04:28:00, station=2, ph=8.3, DO=3.6, temperature=28.7, salinity=114.7}, earth={time=11/08/2023 04:28:00, station=3, temperature=20.5, moisture=27.5, ph=14.5, salinity=9.3, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=11/08/2023 03:41:00, station=3, temperature=26.5, moisture=96.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=107, pm25=2.9, pm10=7.7, co=2, nox=0, so2=0}, water={time=11/08/2023 03:41:00, station=2, ph=8.3, DO=3.6, temperature=28.9, salinity=114.7}, earth={time=11/08/2023 03:41:00, station=3, temperature=20.5, moisture=27.5, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=11/08/2023 02:46:00, station=3, temperature=26.6, moisture=96.4, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=104, pm25=5.2, pm10=18.8, co=2, nox=0, so2=0}, water={time=11/08/2023 02:46:00, station=2, ph=8.3, DO=3.6, temperature=29.1, salinity=114.5}, earth={time=11/08/2023 02:46:00, station=3, temperature=20.5, moisture=27.6, ph=14.8, salinity=9.4, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 21:25:00, station=3, temperature=28.0, moisture=94.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=108, pm25=6.2, pm10=28.8, co=3, nox=0, so2=0}, water={time=10/08/2023 21:25:00, station=2, ph=8.3, DO=3.5, temperature=30.6, salinity=113.7}, earth={time=10/08/2023 21:25:00, station=3, temperature=20.7, moisture=28.2, ph=14.3, salinity=9.2, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 19:13:00, station=3, temperature=28.8, moisture=88.8, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=112, pm25=1.1, pm10=2.8, co=3, nox=0, so2=0}, water={time=10/08/2023 19:13:00, station=2, ph=8.3, DO=3.4, temperature=31.4, salinity=113.7}, earth={time=10/08/2023 19:13:00, station=3, temperature=19.0, moisture=28.9, ph=13.1, salinity=8.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 18:56:00, station=3, temperature=28.9, moisture=88.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=123, pm25=1.7, pm10=3.4, co=3, nox=0, so2=0}, water={time=10/08/2023 18:56:00, station=2, ph=8.3, DO=3.4, temperature=31.5, salinity=113.6}, earth={time=10/08/2023 18:56:00, station=3, temperature=20.7, moisture=28.5, ph=14.1, salinity=9.0, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 06:41:00, station=3, temperature=26.9, moisture=97.4, light=133, total_rainfall=3176.4, rainfall=0, wind_direction=111, pm25=0.9, pm10=1.1, co=2, nox=0, so2=0}, water={time=10/08/2023 06:41:00, station=2, ph=8.3, DO=3.5, temperature=28.4, salinity=113.8}, earth={time=10/08/2023 06:41:00, station=3, temperature=21.1, moisture=27.3, ph=14.5, salinity=9.3, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 02:41:00, station=3, temperature=26.6, moisture=97.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=104, pm25=1.5, pm10=2.6, co=2, nox=0, so2=0}, water={time=10/08/2023 02:41:00, station=2, ph=8.3, DO=3.5, temperature=29.3, salinity=114.3}, earth={time=10/08/2023 02:41:00, station=3, temperature=19.4, moisture=28.3, ph=13.3, salinity=8.7, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=09/08/2023 23:36:00, station=3, temperature=27.4, moisture=94.2, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=98, pm25=0.6, pm10=1.5, co=2, nox=0, so2=0}, water={time=09/08/2023 23:36:00, station=2, ph=8.3, DO=3.5, temperature=30.2, salinity=114.1}, earth={time=09/08/2023 23:36:00, station=3, temperature=21.2, moisture=27.9, ph=14.2, salinity=9.1, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=09/08/2023 20:57:00, station=3, temperature=28.1, moisture=92.5, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=102, pm25=0.7, pm10=0.8, co=3, nox=0, so2=0}, water={time=09/08/2023 20:57:00, station=2, ph=8.2, DO=3.4, temperature=31.2, salinity=113.3}, earth={time=09/08/2023 20:57:00, station=3, temperature=21.2, moisture=28.2, ph=14.0, salinity=9.0, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=09/08/2023 16:08:00, station=3, temperature=32.8, moisture=71.2, light=303, total_rainfall=3176.4, rainfall=0, wind_direction=98, pm25=1.7, pm10=3.7, co=6, nox=0, so2=0}, water={time=09/08/2023 16:08:00, station=2, ph=8.2, DO=3.2, temperature=32.6, salinity=114.9}, earth={time=09/08/2023 16:08:00, station=3, temperature=21.5, moisture=28.9, ph=14.3, salinity=9.2, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=09/08/2023 05:11:00, station=3, temperature=26.1, moisture=98.4, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=113, pm25=1.6, pm10=10.0, co=2, nox=0, so2=0}, water={time=09/08/2023 05:11:00, station=2, ph=8.4, DO=3.7, temperature=28.5, salinity=115.2}, earth={time=09/08/2023 05:11:00, station=3, temperature=21.6, moisture=28.0, ph=13.3, salinity=8.6, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=09/08/2023 04:09:00, station=3, temperature=26.2, moisture=98.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=108, pm25=0.8, pm10=1.3, co=2, nox=0, so2=0}, water={time=09/08/2023 04:09:00, station=2, ph=8.4, DO=3.7, temperature=28.7, salinity=115.3}, earth={time=09/08/2023 04:09:00, station=3, temperature=23.6, moisture=27.4, ph=14.0, salinity=9.0, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=08/08/2023 21:45:00, station=3, temperature=27.6, moisture=94.8, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=93, pm25=2.2, pm10=11.6, co=3, nox=0, so2=0}, water={time=08/08/2023 21:45:00, station=2, ph=8.3, DO=3.6, temperature=30.4, salinity=113.6}, earth={time=08/08/2023 21:45:00, station=3, temperature=23.6, moisture=28.0, ph=14.1, salinity=9.0, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=08/08/2023 19:04:00, station=3, temperature=28.6, moisture=91.2, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=66, pm25=4.8, pm10=12.4, co=3, nox=0, so2=0}, water={time=08/08/2023 19:04:00, station=2, ph=8.3, DO=3.5, temperature=31.3, salinity=113.4}, earth={time=08/08/2023 19:04:00, station=3, temperature=23.7, moisture=28.3, ph=14.7, salinity=9.3, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=08/08/2023 18:29:00, station=3, temperature=29.0, moisture=89.2, light=2, total_rainfall=3176.4, rainfall=0, wind_direction=91, pm25=1.3, pm10=2.0, co=3, nox=0, so2=0}, water={time=08/08/2023 18:29:00, station=2, ph=8.3, DO=3.5, temperature=31.5, salinity=113.6}, earth={time=08/08/2023 18:29:00, station=3, temperature=23.7, moisture=28.4, ph=14.3, salinity=9.2, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=08/08/2023 16:38:00, station=3, temperature=31.3, moisture=79.3, light=147, total_rainfall=3176.4, rainfall=0, wind_direction=102, pm25=1.1, pm10=2.0, co=5, nox=0, so2=0}, water={time=08/08/2023 16:38:00, station=2, ph=8.3, DO=3.3, temperature=32.1, salinity=115.5}, earth={time=08/08/2023 16:38:00, station=3, temperature=21.9, moisture=29.0, ph=13.2, salinity=8.6, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=08/08/2023 14:53:00, station=3, temperature=33.8, moisture=70.3, light=1492, total_rainfall=3176.4, rainfall=0, wind_direction=169, pm25=1.7, pm10=4.5, co=6, nox=0, so2=0}, water={time=08/08/2023 14:53:00, station=2, ph=8.3, DO=3.4, temperature=31.4, salinity=115.5}, earth={time=08/08/2023 14:53:00, station=3, temperature=23.9, moisture=29.0, ph=14.2, salinity=9.1, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=08/08/2023 09:08:00, station=3, temperature=35.3, moisture=67.0, light=587, total_rainfall=3176.4, rainfall=0, wind_direction=105, pm25=0.8, pm10=1.3, co=3, nox=0, so2=0}, water={time=08/08/2023 09:08:00, station=2, ph=8.2, DO=3.6, temperature=28.6, salinity=114.5}, earth={time=08/08/2023 09:08:00, station=3, temperature=24.1, moisture=27.6, ph=14.0, salinity=9.0, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=08/08/2023 05:59:00, station=3, temperature=26.2, moisture=99.1, light=41, total_rainfall=3176.4, rainfall=0, wind_direction=227, pm25=0.8, pm10=1.7, co=2, nox=0, so2=0}, water={time=08/08/2023 05:59:00, station=2, ph=8.4, DO=3.7, temperature=28.3, salinity=115.0}, earth={time=08/08/2023 05:59:00, station=3, temperature=22.1, moisture=28.0, ph=12.8, salinity=8.4, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=08/08/2023 04:22:00, station=3, temperature=26.2, moisture=98.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=121, pm25=3.4, pm10=14.2, co=2, nox=0, so2=0}, water={time=08/08/2023 04:22:00, station=2, ph=8.4, DO=3.7, temperature=28.6, salinity=115.1}, earth={time=08/08/2023 04:22:00, station=3, temperature=24.1, moisture=27.4, ph=14.2, salinity=9.1, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=07/08/2023 20:35:00, station=3, temperature=28.1, moisture=92.7, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=85, pm25=1.6, pm10=4.4, co=3, nox=0, so2=0}, water={time=07/08/2023 20:35:00, station=2, ph=8.3, DO=3.5, temperature=31.0, salinity=113.4}, earth={time=07/08/2023 20:35:00, station=3, temperature=24.2, moisture=28.0, ph=13.8, salinity=8.9, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=07/08/2023 19:58:00, station=3, temperature=28.2, moisture=92.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=87, pm25=0.7, pm10=0.7, co=3, nox=0, so2=0}, water={time=07/08/2023 19:58:00, station=2, ph=8.3, DO=3.5, temperature=31.2, salinity=113.3}, earth={time=07/08/2023 19:58:00, station=3, temperature=22.2, moisture=28.6, ph=13.0, salinity=8.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=07/08/2023 16:09:00, station=3, temperature=32.7, moisture=75.5, light=554, total_rainfall=3176.4, rainfall=0, wind_direction=104, pm25=1.4, pm10=3.6, co=5, nox=0, so2=0}, water={time=07/08/2023 16:09:00, station=2, ph=8.3, DO=3.4, temperature=32.4, salinity=115.6}, earth={time=07/08/2023 16:09:00, station=3, temperature=24.4, moisture=28.7, ph=14.2, salinity=9.1, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=07/08/2023 07:19:00, station=3, temperature=29.1, moisture=91.9, light=436, total_rainfall=3176.4, rainfall=0, wind_direction=69, pm25=2.2, pm10=4.3, co=2, nox=0, so2=0}, water={time=07/08/2023 07:19:00, station=2, ph=8.3, DO=3.7, temperature=28.1, salinity=114.0}, earth={time=07/08/2023 07:19:00, station=3, temperature=24.6, moisture=27.2, ph=13.6, salinity=8.8, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=07/08/2023 06:40:00, station=3, temperature=27.4, moisture=95.9, light=232, total_rainfall=3176.4, rainfall=0, wind_direction=115, pm25=1.1, pm10=2.5, co=2, nox=0, so2=0}, water={time=07/08/2023 06:40:00, station=2, ph=8.4, DO=3.7, temperature=28.0, salinity=113.9}, earth={time=07/08/2023 06:40:00, station=3, temperature=24.6, moisture=27.1, ph=13.5, salinity=8.8, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=06/08/2023 23:30:00, station=3, temperature=27.0, moisture=94.8, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=106, pm25=1.3, pm10=1.9, co=2, nox=0, so2=0}, water={time=06/08/2023 23:30:00, station=2, ph=8.3, DO=3.6, temperature=29.6, salinity=114.3}, earth={time=06/08/2023 23:30:00, station=3, temperature=22.6, moisture=28.1, ph=12.3, salinity=8.2, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=06/08/2023 20:00:00, station=3, temperature=28.1, moisture=90.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=86, pm25=1.0, pm10=2.0, co=3, nox=0, so2=0}, water={time=06/08/2023 20:00:00, station=2, ph=8.3, DO=3.6, temperature=30.8, salinity=113.4}, earth={time=06/08/2023 20:00:00, station=3, temperature=24.7, moisture=27.9, ph=13.2, salinity=8.6, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=06/08/2023 19:38:00, station=3, temperature=28.2, moisture=90.7, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=118, pm25=1.3, pm10=2.3, co=3, nox=0, so2=0}, water={time=06/08/2023 19:38:00, station=2, ph=8.3, DO=3.5, temperature=31.0, salinity=113.5}, earth={time=06/08/2023 19:38:00, station=3, temperature=22.6, moisture=28.4, ph=12.3, salinity=8.1, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=06/08/2023 16:52:00, station=3, temperature=31.3, moisture=78.5, light=379, total_rainfall=3176.4, rainfall=0, wind_direction=111, pm25=2.2, pm10=2.6, co=4, nox=0, so2=0}, water={time=06/08/2023 16:52:00, station=2, ph=8.3, DO=3.4, temperature=31.9, salinity=114.9}, earth={time=06/08/2023 16:52:00, station=3, temperature=24.8, moisture=28.6, ph=13.0, salinity=8.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=06/08/2023 16:02:00, station=3, temperature=32.7, moisture=74.7, light=1220, total_rainfall=3176.4, rainfall=0, wind_direction=153, pm25=2.8, pm10=4.9, co=5, nox=0, so2=0}, water={time=06/08/2023 16:02:00, station=2, ph=8.3, DO=3.4, temperature=31.9, salinity=115.2}, earth={time=06/08/2023 16:02:00, station=3, temperature=24.8, moisture=28.8, ph=13.6, salinity=8.8, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=06/08/2023 10:32:00, station=3, temperature=35.9, moisture=63.5, light=1296, total_rainfall=3176.4, rainfall=0, wind_direction=142, pm25=1.1, pm10=3.8, co=5, nox=0, so2=0}, water={time=06/08/2023 10:32:00, station=2, ph=8.2, DO=3.6, temperature=29.4, salinity=112.8}, earth={time=06/08/2023 10:32:00, station=3, temperature=25.0, moisture=28.1, ph=13.3, salinity=8.6, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=06/08/2023 07:02:00, station=3, temperature=27.1, moisture=96.4, light=193, total_rainfall=3176.4, rainfall=0, wind_direction=109, pm25=1.3, pm10=2.2, co=2, nox=0, so2=0}, water={time=06/08/2023 07:02:00, station=2, ph=8.4, DO=3.6, temperature=27.9, salinity=113.7}, earth={time=06/08/2023 07:02:00, station=3, temperature=25.0, moisture=27.0, ph=13.1, salinity=8.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=06/08/2023 03:58:00, station=3, temperature=25.8, moisture=99.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=105, pm25=0.6, pm10=0.7, co=2, nox=0, so2=0}, water={time=06/08/2023 03:58:00, station=2, ph=8.4, DO=3.7, temperature=28.5, salinity=114.9}, earth={time=06/08/2023 03:58:00, station=3, temperature=25.0, moisture=27.0, ph=13.2, salinity=8.6, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 22:55:00, station=3, temperature=26.8, moisture=96.5, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=102, pm25=1.1, pm10=4.8, co=2, nox=0, so2=0}, water={time=05/08/2023 22:55:00, station=2, ph=8.3, DO=3.6, temperature=30.0, salinity=114.6}, earth={time=05/08/2023 22:55:00, station=3, temperature=25.1, moisture=27.6, ph=13.0, salinity=8.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 16:44:00, station=3, temperature=32.6, moisture=73.1, light=851, total_rainfall=3176.4, rainfall=0, wind_direction=85, pm25=6.2, pm10=11.5, co=5, nox=0, so2=0}, water={time=05/08/2023 16:44:00, station=2, ph=8.3, DO=3.3, temperature=31.8, salinity=115.2}, earth={time=05/08/2023 16:44:00, station=3, temperature=25.2, moisture=28.6, ph=12.3, salinity=8.2, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 05:51:00, station=3, temperature=26.2, moisture=99.7, light=18, total_rainfall=3176.4, rainfall=0, wind_direction=122, pm25=1.5, pm10=2.9, co=2, nox=0, so2=0}, water={time=05/08/2023 05:51:00, station=2, ph=8.4, DO=3.8, temperature=27.8, salinity=113.4}, earth={time=05/08/2023 05:51:00, station=3, temperature=27.7, moisture=27.1, ph=12.3, salinity=8.2, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 05:12:00, station=3, temperature=26.2, moisture=99.4, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=91, pm25=1.5, pm10=2.4, co=2, nox=0, so2=0}, water={time=05/08/2023 05:12:00, station=2, ph=8.4, DO=3.7, temperature=27.9, salinity=113.6}, earth={time=05/08/2023 05:12:00, station=3, temperature=27.7, moisture=27.0, ph=12.2, salinity=8.1, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 05:03:00, station=3, temperature=26.1, moisture=99.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=70, pm25=1.4, pm10=3.3, co=2, nox=0, so2=0}, water={time=05/08/2023 05:03:00, station=2, ph=8.4, DO=3.7, temperature=27.9, salinity=113.4}, earth={time=05/08/2023 05:03:00, station=3, temperature=27.7, moisture=27.1, ph=12.1, salinity=8.0, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 04:37:00, station=3, temperature=26.1, moisture=99.2, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=100, pm25=1.1, pm10=2.4, co=2, nox=0, so2=0}, water={time=05/08/2023 04:37:00, station=2, ph=8.4, DO=3.7, temperature=28.0, salinity=113.7}, earth={time=05/08/2023 04:37:00, station=3, temperature=27.7, moisture=27.1, ph=12.4, salinity=8.2, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 03:00:00, station=3, temperature=26.2, moisture=98.8, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=83, pm25=0.7, pm10=1.3, co=2, nox=0, so2=0}, water={time=05/08/2023 03:00:00, station=2, ph=8.3, DO=3.6, temperature=28.2, salinity=114.1}, earth={time=05/08/2023 03:00:00, station=3, temperature=25.5, moisture=28.0, ph=11.2, salinity=7.6, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=05/08/2023 01:39:00, station=3, temperature=26.4, moisture=98.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=99, pm25=1.3, pm10=3.5, co=2, nox=0, so2=0}, water={time=05/08/2023 01:39:00, station=2, ph=8.3, DO=3.6, temperature=28.5, salinity=114.5}, earth={time=05/08/2023 01:39:00, station=3, temperature=27.8, moisture=27.3, ph=12.7, salinity=8.3, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
